Date,Latitude,Longitude,Depth,Magnitude,Magnitude Type_MD,Magnitude Type_MH,Magnitude Type_ML,Magnitude Type_MS,Magnitude Type_MW,Magnitude Type_MWB,Magnitude Type_MWC,Magnitude Type_MWR,Magnitude Type_MWW,Status_Reviewed,Cluster
1965-08-17,-15.185,166.67,-0.14466252700223597,-0.17259813241902822,0,0,0,0,1,0,0,0,0,0,0
1965-08-18,-15.945,166.999,-0.312731353622927,0.8061302706376628,0,0,0,0,1,0,0,0,0,0,0
1965-08-20,-5.714,128.493,2.1181580943404494,1.9443351346976394,0,0,0,0,1,0,0,0,0,0,0
1965-08-20,-18.954,-68.82,1.1876584483411983,1.9443351346976394,0,0,0,0,1,0,0,0,0,0,4
1965-08-20,-22.887,-176.194,0.7122054003921889,0.5674992070954865,0,0,0,0,1,0,0,0,0,0,1
1965-08-21,-5.921,103.993,0.23244143368315362,-0.687580342010761,0,0,0,0,1,0,0,0,0,0,0
1965-08-23,40.459,26.206,-0.7766486867831941,0.32492365030182424,0,0,0,0,1,0,0,0,0,0,0
1965-08-23,16.081,-95.867,-0.312731353622927,3.402674587649325,0,0,0,0,1,0,0,0,0,0,4
1965-08-24,15.837,-96.235,-0.312731353622927,-0.17259813241902822,0,0,0,0,1,0,0,0,0,0,4
1965-08-27,44.453,149.06,-0.14466252700223597,-0.4278304274304214,0,0,0,0,1,0,0,0,0,0,0
1965-08-30,-16.931,167.454,-0.14466252700223597,-0.17259813241902822,0,0,0,0,1,0,0,0,0,0,0
1965-08-30,-6.428,104.667,0.42040404138056114,-0.4278304274304214,0,0,0,0,1,0,0,0,0,0,0
1965-09-01,-34.596,179.922,0.9839459084619111,-0.17259813241902822,0,0,0,0,1,0,0,0,0,0,0
1965-09-02,51.867,175.451,-0.11432569003557333,-0.9520106862444903,0,0,0,0,1,0,0,0,0,0,0
1965-09-04,46.515,153.387,-0.7766486867831941,0.07827100303776077,0,0,0,0,1,0,0,0,0,0,0
1965-09-04,58.09,-152.525,-0.21500083440100748,2.587159956444221,0,0,0,0,1,0,0,0,0,0,3
1965-09-08,57.513,-152.263,-0.312731353622927,-0.4278304274304214,0,0,0,0,1,0,0,0,0,0,3
1965-09-09,6.47,-84.408,-0.7766486867831941,0.8061302706376628,0,0,0,0,1,0,0,0,0,0,4
1965-09-11,-5.349,152.955,0.22409613956413657,0.8061302706376628,0,0,0,0,1,0,0,0,0,0,0
1965-09-12,-6.209,151.651,-0.7766486867831941,0.5674992070954865,0,0,0,0,1,0,0,0,0,0,0
1965-09-12,-6.416,70.726,-0.312731353622927,1.0409430729240485,0,0,0,0,1,0,0,0,0,0,0
1965-09-13,55.338,165.731,-0.5682179408444578,0.07827100303776077,0,0,0,0,1,0,0,0,0,0,0
1965-09-13,-36.448,-97.6,-0.7766486867831941,0.5674992070954865,0,0,0,0,1,0,0,0,0,0,4
1965-09-14,8.382,126.895,-0.001780453857957312,-0.17259813241902822,0,0,0,0,1,0,0,0,0,0,0
1965-09-16,7.156,126.522,1.4294941618469084,0.32492365030182424,0,0,0,0,1,0,0,0,0,0,0
1965-09-17,-1.443,-77.476,1.5720299656984416,1.4995893705174625,0,0,0,0,1,0,0,0,0,0,4
1965-09-17,36.269,141.533,-0.001780453857957312,-0.17259813241902822,0,0,0,0,1,0,0,0,0,0,0
1965-09-17,36.245,141.53,-0.001780453857957312,0.07827100303776077,0,0,0,0,1,0,0,0,0,0,0
1965-09-17,36.27,141.361,-0.001780453857957312,2.1617537343386948,0,0,0,0,1,0,0,0,0,0,0
1965-09-18,8.188,126.874,-0.312731353622927,0.32492365030182424,0,0,0,0,1,0,0,0,0,0,0
1965-09-21,28.952,128.227,1.630048833512397,1.9443351346976394,0,0,0,0,1,0,0,0,0,0,0
1965-09-22,20.682,99.326,-0.001780453857957312,0.07827100303776077,0,0,0,0,1,0,0,0,0,0,0
1965-09-22,-5.391,151.631,0.42040404138056114,0.07827100303776077,0,0,0,0,1,0,0,0,0,0,0
1965-09-22,36.395,141.46,-0.001780453857957312,1.0409430729240485,0,0,0,0,1,0,0,0,0,0,0
1965-09-24,13.092,145.167,0.23244143368315362,-0.687580342010761,0,0,0,0,1,0,0,0,0,0,0
1965-09-25,39.626,143.357,-0.22500647664043402,-0.4278304274304214,0,0,0,0,1,0,0,0,0,0,0
1965-09-26,-54.757,-38.244,-1.1346795570743498,-0.17259813241902822,0,0,0,0,1,0,0,0,0,0,2
1965-09-27,51.752,175.5,-0.001780453857957312,-0.687580342010761,0,0,0,0,1,0,0,0,0,0,0
1965-09-28,-28.278,-177.999,-0.312731353622927,1.4995893705174625,0,0,0,0,1,0,0,0,0,0,1
1965-09-30,59.28,-144.06,-0.5168078356520622,0.5674992070954865,0,0,0,0,1,0,0,0,0,0,3
1965-10-01,49.937,178.166,-0.5305567074299014,2.1617537343386948,0,0,0,0,1,0,0,0,0,0,0
1965-10-01,-19.921,174.48,2.5972761116562064,0.8061302706376628,0,0,0,0,1,0,0,0,0,0,0
1965-10-01,-60.468,-24.551,-1.1346795570743498,0.32492365030182424,0,0,0,0,1,0,0,0,0,0,2
1965-10-03,49.426,156.417,0.33103707754803124,0.07827100303776077,0,0,0,0,1,0,0,0,0,0,0
1965-10-03,-42.969,-75.225,-0.42160852348084477,0.07827100303776077,0,0,0,0,1,0,0,0,0,0,4
1965-10-07,12.347,114.485,-0.5168078356520622,0.07827100303776077,0,0,0,0,1,0,0,0,0,0,0
1965-10-10,-59.225,-25.091,-0.5168078356520622,-0.17259813241902822,0,0,0,0,1,0,0,0,0,0,2
1965-10-12,56.19,-153.615,-0.312731353622927,-0.687580342010761,0,0,0,0,1,0,0,0,0,0,3
1965-10-16,3.113,128.558,1.6046965477283155,-0.4278304274304214,0,0,0,0,1,0,0,0,0,0,0
1965-10-17,-7.981,156.287,-0.7766486867831941,-0.4278304274304214,0,0,0,0,1,0,0,0,0,0,0
1965-10-18,-1.28,127.725,-0.312731353622927,1.0409430729240485,0,0,0,0,1,0,0,0,0,0,0
1965-10-19,52.366,174.254,-0.001780453857957312,0.5674992070954865,0,0,0,0,1,0,0,0,0,0,0
1965-10-23,53.901,-165.403,0.23244143368315362,-0.687580342010761,0,0,0,0,1,0,0,0,0,0,3
1965-10-24,4.203,125.787,1.3366997227943926,0.07827100303776077,0,0,0,0,1,0,0,0,0,0,0
1965-10-24,49.646,156.116,0.5021230525639795,-0.687580342010761,0,0,0,0,1,0,0,0,0,0,0
1965-10-25,44.12,145.389,1.4870736333174261,1.9443351346976394,0,0,0,0,1,0,0,0,0,0,0
1965-10-28,-1.257,127.735,-0.312731353622927,-0.687580342010761,0,0,0,0,1,0,0,0,0,0,0
1965-11-03,-9.031,-71.139,2.6782008227052185,1.9443351346976394,0,0,0,0,1,0,0,0,0,0,4
1965-11-03,-22.457,-113.788,-0.7766486867831941,0.5674992070954865,0,0,0,0,1,0,0,0,0,0,4
1965-11-05,-3.144,143.789,-0.7766486867831941,0.07827100303776077,0,0,0,0,1,0,0,0,0,0,0
1965-11-06,-22.126,-113.928,-0.7766486867831941,0.8061302706376628,0,0,0,0,1,0,0,0,0,0,4
1965-11-12,30.628,140.23,-0.5168078356520622,1.2720578817289052,0,0,0,0,1,0,0,0,0,0,0
1965-11-13,43.745,87.843,-0.001780453857957312,1.4995893705174625,0,0,0,0,1,0,0,0,0,0,0
1965-11-13,-29.414,-68.166,0.23244143368315362,-0.4278304274304214,0,0,0,0,1,0,0,0,0,0,4
1965-11-14,36.514,141.229,0.12248922515619512,-0.4278304274304214,0,0,0,0,1,0,0,0,0,0,0
1965-11-15,-0.224,-18.645,-1.1346795570743498,0.5674992070954865,0,0,0,0,1,0,0,0,0,0,-1
1965-11-16,6.553,126.903,1.0741572039769067,0.07827100303776077,0,0,0,0,1,0,0,0,0,0,0
1965-11-16,30.887,-41.479,-1.1346795570743498,0.32492365030182424,0,0,0,0,1,0,0,0,0,0,-1
1965-11-16,25.449,125.319,0.9324407161858588,-0.4278304274304214,0,0,0,0,1,0,0,0,0,0,0
1965-11-18,-7.058,129.347,1.4294941618469084,-0.687580342010761,0,0,0,0,1,0,0,0,0,0,0
1965-11-18,-18.855,-177.721,2.370408213611051,1.4995893705174625,0,0,0,0,1,0,0,0,0,0,1
1965-11-18,53.909,160.579,0.23244143368315362,0.32492365030182424,0,0,0,0,1,0,0,0,0,0,0
1965-11-20,-7.225,129.12,1.3548391440577288,-0.17259813241902822,0,0,0,0,1,0,0,0,0,0,0
1965-11-21,-6.193,130.402,1.256229549524497,1.4995893705174625,0,0,0,0,1,0,0,0,0,0,0
1965-11-22,51.936,-176.092,0.42040404138056114,-0.4278304274304214,0,0,0,0,1,0,0,0,0,0,3
1965-11-22,51.361,-179.716,-0.312731353622927,0.07827100303776077,0,0,0,0,1,0,0,0,0,0,3
1965-11-23,2.983,124.831,-0.5168078356520622,0.8061302706376628,0,0,0,0,1,0,0,0,0,0,0
1965-11-23,51.42,-179.7,-0.14466252700223597,-0.687580342010761,0,0,0,0,1,0,0,0,0,0,3
1965-11-23,-8.666,111.103,0.42040404138056114,-0.17259813241902822,0,0,0,0,1,0,0,0,0,0,0
1965-11-27,33.011,141.079,0.5021230525639795,-0.687580342010761,0,0,0,0,1,0,0,0,0,0,0
1965-11-27,-9.611,159.797,0.6471782676567125,-0.17259813241902822,0,0,0,0,1,0,0,0,0,0,0
1965-11-28,-45.847,-72.958,-0.312731353622927,0.8061302706376628,0,0,0,0,1,0,0,0,0,0,4
1965-11-28,36.096,27.318,0.741913392253645,0.07827100303776077,0,0,0,0,1,0,0,0,0,0,0
1965-11-28,-4.841,103.103,0.5021230525639795,-0.17259813241902822,0,0,0,0,1,0,0,0,0,0,0
1965-12-04,51.101,-170.604,-0.7766486867831941,-0.17259813241902822,0,0,0,0,1,0,0,0,0,0,3
1965-12-05,52.612,173.14,-0.001780453857957312,-0.687580342010761,0,0,0,0,1,0,0,0,0,0,0
1965-12-06,18.919,-107.176,-0.312731353622927,1.9443351346976394,0,0,0,0,1,0,0,0,0,0,4
1965-12-07,-6.458,146.298,1.176122733552456,1.0409430729240485,0,0,0,0,1,0,0,0,0,0,0
1965-12-08,-37.199,177.558,1.5146124299161323,0.32492365030182424,0,0,0,0,1,0,0,0,0,0,0
1965-12-09,17.135,-100.126,-0.001780453857957312,1.2720578817289052,0,0,0,0,1,0,0,0,0,0,4
1965-12-09,-18.108,-178.062,2.757103041756037,0.8061302706376628,0,0,0,0,1,0,0,0,0,0,1
1965-12-10,-11.292,166.143,0.38210809229216525,0.07827100303776077,0,0,0,0,1,0,0,0,0,0,0
1965-12-13,44.688,149.939,-0.1696451291900021,0.32492365030182424,0,0,0,0,1,0,0,0,0,0,0
1965-12-13,44.757,150.195,-0.38524146645546975,-0.687580342010761,0,0,0,0,1,0,0,0,0,0,0
1965-12-15,-56.722,-141.439,-0.7766486867831941,-0.17259813241902822,0,0,0,0,1,0,0,0,0,0,-1
1965-12-15,7.65,-81.913,-0.312731353622927,1.0409430729240485,0,0,0,0,1,0,0,0,0,0,4
1965-12-22,52.293,160.356,-0.24533767136767012,-0.17259813241902822,0,0,0,0,1,0,0,0,0,0,0
1965-12-22,58.335,-153.303,0.3749772375346867,0.5674992070954865,0,0,0,0,1,0,0,0,0,0,3
1965-12-23,60.481,-140.766,-0.5122684917094233,-0.687580342010761,0,0,0,0,1,0,0,0,0,0,3
1965-12-25,-18.096,-178.979,2.722155422788938,0.8061302706376628,0,0,0,0,1,0,0,0,0,0,1
1965-12-26,-5.201,151.583,0.7742667182703514,0.07827100303776077,0,0,0,0,1,0,0,0,0,0,0
1965-12-28,27.863,141.992,0.23244143368315362,-0.17259813241902822,0,0,0,0,1,0,0,0,0,0,0
1965-12-30,54.21,-164.476,-0.001780453857957312,-0.687580342010761,0,0,0,0,1,0,0,0,0,0,3
1965-12-30,-16.673,-71.111,0.9839459084619111,-0.17259813241902822,0,0,0,0,1,0,0,0,0,0,4
1966-01-05,13.248,95.42,-0.312731353622927,-0.17259813241902822,0,0,0,0,1,0,0,0,0,0,0
1966-01-11,0.586,120.141,-0.001780453857957312,0.07827100303776077,0,0,0,0,1,0,0,0,0,0,0
1966-01-11,33.675,137.244,-0.7766486867831941,0.32492365030182424,0,0,0,0,1,0,0,0,0,0,0
1966-01-13,52.829,172.048,-0.4093317365772393,-0.4278304274304214,0,0,0,0,1,0,0,0,0,0,0
1966-01-16,52.764,172.058,-0.4093317365772393,-0.17259813241902822,0,0,0,0,1,0,0,0,0,0,0
1966-01-20,37.883,138.151,-1.1346795570743498,-0.17259813241902822,0,0,0,0,1,0,0,0,0,0,0
1966-01-22,55.956,-153.942,-0.5168078356520622,0.8061302706376628,0,0,0,0,1,0,0,0,0,0,3
1966-01-24,30.013,69.606,-1.1346795570743498,-0.17259813241902822,0,0,0,0,1,0,0,0,0,0,0
1966-01-26,-59.548,-26.465,0.5021230525639795,-0.687580342010761,0,0,0,0,1,0,0,0,0,0,2
1966-01-28,-17.114,168.559,-1.1346795570743498,0.32492365030182424,0,0,0,0,1,0,0,0,0,0,0
1966-01-28,51.514,157.119,1.1211875094856498,-0.687580342010761,0,0,0,0,1,0,0,0,0,0,0
1966-01-31,-24.837,-64.413,-0.312731353622927,-0.4278304274304214,0,0,0,0,1,0,0,0,0,0,4
1966-02-03,0.211,123.555,1.4211488677278914,-0.4278304274304214,0,0,0,0,1,0,0,0,0,0,0
1966-02-03,16.709,119.973,0.5192004057803377,-0.4278304274304214,0,0,0,0,1,0,0,0,0,0,0
1966-02-03,24.13,121.966,-0.312731353622927,-0.17259813241902822,0,0,0,0,1,0,0,0,0,0,0
1966-02-04,-15.899,167.914,1.5413797293045897,1.2720578817289052,0,0,0,0,1,0,0,0,0,0,0
1966-02-05,39.093,21.777,-1.1346795570743498,0.8061302706376628,0,0,0,0,1,0,0,0,0,0,0
1966-02-05,26.246,103.187,-1.1346795570743498,1.2720578817289052,0,0,0,0,1,0,0,0,0,0,0
1966-02-05,50.023,155.506,1.1518316073273138,0.07827100303776077,0,0,0,0,1,0,0,0,0,0,0
1966-02-07,29.956,69.761,-1.1346795570743498,1.4995893705174625,0,0,0,0,1,0,0,0,0,0,0
1966-02-07,30.276,70.041,-1.1346795570743498,1.4995893705174625,0,0,0,0,1,0,0,0,0,0,0
1966-02-09,-56.79,-25.965,0.12248922515619512,1.0409430729240485,0,0,0,0,1,0,0,0,0,0,2
1966-02-09,-9.851,116.376,0.23244143368315362,-0.17259813241902822,0,0,0,0,1,0,0,0,0,0,0
1966-02-10,31.193,142.001,-0.001780453857957312,-0.17259813241902822,0,0,0,0,1,0,0,0,0,0,0
1966-02-10,20.711,146.163,0.2468725833213794,1.4995893705174625,0,0,0,0,1,0,0,0,0,0,0
1966-02-13,-6.561,132.642,-0.001780453857957312,0.32492365030182424,0,0,0,0,1,0,0,0,0,0,0
1966-02-13,26.12,103.222,-1.1346795570743498,0.07827100303776077,0,0,0,0,1,0,0,0,0,0,0
1966-02-16,-17.67,168.021,-0.001780453857957312,1.723646960117397,0,0,0,0,1,0,0,0,0,0,0
1966-02-17,-32.265,78.866,-0.7766486867831941,1.723646960117397,0,0,0,0,1,0,0,0,0,0,-1
1966-02-17,-32.233,78.999,-0.7766486867831941,-0.4278304274304214,0,0,0,0,1,0,0,0,0,0,-1
1966-02-18,6.709,123.842,-0.001780453857957312,0.07827100303776077,0,0,0,0,1,0,0,0,0,0,0
1966-02-21,-55.495,-27.079,-0.7766486867831941,0.32492365030182424,0,0,0,0,1,0,0,0,0,0,2
1966-02-21,26.14,125.744,1.156581559624977,-0.687580342010761,0,0,0,0,1,0,0,0,0,0,0
1966-02-22,-5.388,151.592,-0.001780453857957312,2.3759982262451285,0,0,0,0,1,0,0,0,0,0,0
1966-02-25,-15.404,-172.843,-0.5168078356520622,0.32492365030182424,0,0,0,0,1,0,0,0,0,0,1
1966-02-26,52.55,173.462,-0.001780453857957312,-0.687580342010761,0,0,0,0,1,0,0,0,0,0,0
1966-02-28,43.691,139.738,1.7217327343655353,-0.687580342010761,0,0,0,0,1,0,0,0,0,0,0
1966-02-28,29.244,130.344,0.23244143368315362,0.32492365030182424,0,0,0,0,1,0,0,0,0,0,0
1966-02-28,-25.983,-70.328,0.5730473330403216,-0.4278304274304214,0,0,0,0,1,0,0,0,0,0,4
1966-03-03,48.256,154.425,0.2489164987592596,-0.17259813241902822,0,0,0,0,1,0,0,0,0,0,0
1966-03-04,-38.747,178.061,-0.14466252700223597,0.07827100303776077,0,0,0,0,1,0,0,0,0,0,0
1966-03-06,31.525,80.487,-0.5168078356520622,1.9443351346976394,0,0,0,0,1,0,0,0,0,0,0
1966-03-06,31.422,80.554,-0.5168078356520622,1.0409430729240485,0,0,0,0,1,0,0,0,0,0,0
1966-03-07,37.156,114.875,-0.312731353622927,1.4995893705174625,0,0,0,0,1,0,0,0,0,0,0
1966-03-08,-13.696,166.555,-0.001780453857957312,0.8061302706376628,0,0,0,0,1,0,0,0,0,0,0
1966-03-08,1.903,126.334,-0.001780453857957312,0.8061302706376628,0,0,0,0,1,0,0,0,0,0,0
1966-03-08,1.742,126.337,-0.001780453857957312,-0.687580342010761,0,0,0,0,1,0,0,0,0,0,0
1966-03-08,-19.991,-68.842,1.0620288258804453,-0.17259813241902822,0,0,0,0,1,0,0,0,0,0,4
1966-03-12,24.122,122.583,-0.14466252700223597,3.599663948756806,0,0,0,0,1,0,0,0,0,0,0
1966-03-17,-21.149,-179.093,2.7270524487686103,1.9443351346976394,0,0,0,0,1,0,0,0,0,0,1
1966-03-19,-52.655,19.709,-1.1346795570743498,-0.687580342010761,0,0,0,0,1,0,0,0,0,0,-1
1966-03-20,0.622,29.863,-0.16648634911376242,1.723646960117397,0,0,0,0,1,0,0,0,0,0,-1
1966-03-20,-21.176,-174.429,-0.312731353622927,-0.687580342010761,0,0,0,0,1,0,0,0,0,0,1
1966-03-22,37.535,115.039,-0.5168078356520622,0.8061302706376628,0,0,0,0,1,0,0,0,0,0,0
1966-03-22,37.545,115.061,-0.5168078356520622,2.1617537343386948,0,0,0,0,1,0,0,0,0,0,0
1966-03-23,23.973,122.938,0.32162291171429036,0.8061302706376628,0,0,0,0,1,0,0,0,0,0,0
1966-03-24,-13.626,166.829,-0.14466252700223597,0.07827100303776077,0,0,0,0,1,0,0,0,0,0,0
1966-03-26,37.714,115.275,-0.5168078356520622,0.32492365030182424,0,0,0,0,1,0,0,0,0,0,0
1966-03-26,37.798,115.096,-0.5168078356520622,0.07827100303776077,0,0,0,0,1,0,0,0,0,0,0
1966-03-27,8.865,-83.467,-0.312731353622927,-0.4278304274304214,0,0,0,0,1,0,0,0,0,0,4
1966-03-29,23.869,142.248,0.7730877790672799,0.32492365030182424,0,0,0,0,1,0,0,0,0,0,0
1966-03-29,37.464,115.127,-0.5168078356520622,0.32492365030182424,0,0,0,0,1,0,0,0,0,0,0
1966-04-03,36.617,141.121,0.3025116725985077,-0.4278304274304214,0,0,0,0,1,0,0,0,0,0,0
1966-04-04,12.01,92.483,-1.1346795570743498,-0.17259813241902822,0,0,0,0,1,0,0,0,0,0,0
1966-04-06,-45.685,96.003,-1.1346795570743498,1.0409430729240485,0,0,0,0,1,0,0,0,0,0,-1
1966-04-06,56.382,-154.604,-0.26961741945763756,-0.687580342010761,0,0,0,0,1,0,0,0,0,0,3
1966-04-07,26.199,127.507,0.3253997154569081,-0.4278304274304214,0,0,0,0,1,0,0,0,0,0,0
1966-04-08,51.301,157.703,0.26511231195849694,0.8061302706376628,0,0,0,0,1,0,0,0,0,0,0
1966-04-09,9.409,-84.282,-0.312731353622927,-0.17259813241902822,0,0,0,0,1,0,0,0,0,0,4
1966-04-09,-14.074,166.724,0.42040404138056114,-0.4278304274304214,0,0,0,0,1,0,0,0,0,0,0
1966-04-10,-31.452,-71.049,0.5099233416188137,0.5674992070954865,0,0,0,0,1,0,0,0,0,0,4
1966-04-11,18.113,-102.557,-0.14466252700223597,-0.4278304274304214,0,0,0,0,1,0,0,0,0,0,4
1966-04-12,-38.231,-72.695,-0.001780453857957312,1.0409430729240485,0,0,0,0,1,0,0,0,0,0,4
1966-04-13,-38.194,-73.198,0.23244143368315362,0.07827100303776077,0,0,0,0,1,0,0,0,0,0,4
1966-04-16,56.896,-153.601,-0.7766486867831941,0.8061302706376628,0,0,0,0,1,0,0,0,0,0,3
1966-04-20,18.82,147.221,-0.312731353622927,0.32492365030182424,0,0,0,0,1,0,0,0,0,0,0
1966-04-20,41.703,48.238,-0.5168078356520622,0.32492365030182424,0,0,0,0,1,0,0,0,0,0,0
1966-04-21,35.581,142.171,-1.1346795570743498,0.32492365030182424,0,0,0,0,1,0,0,0,0,0,0
1966-04-21,35.6,142.037,-1.0595336815367447,0.07827100303776077,0,0,0,0,1,0,0,0,0,0,0
1966-04-22,-37.656,-73.428,-0.4551393359101102,0.07827100303776077,0,0,0,0,1,0,0,0,0,0,4
1966-04-22,57.271,-152.483,-0.4767097801699177,-0.17259813241902822,0,0,0,0,1,0,0,0,0,0,3
1966-04-23,-0.711,122.191,-0.5168078356520622,1.4995893705174625,0,0,0,0,1,0,0,0,0,0,0
1966-04-23,-0.57,122.235,-0.001780453857957312,0.5674992070954865,0,0,0,0,1,0,0,0,0,0,0
1966-05-01,-8.341,-74.142,1.4354107758148997,1.2720578817289052,0,0,0,0,1,0,0,0,0,0,4
1966-05-02,-5.996,149.735,-0.001780453857957312,0.5674992070954865,0,0,0,0,1,0,0,0,0,0,0
1966-05-02,-8.495,114.967,1.0301157635722356,-0.687580342010761,0,0,0,0,1,0,0,0,0,0,0
1966-05-05,24.298,122.595,0.33103707754803124,0.8061302706376628,0,0,0,0,1,0,0,0,0,0,0
1966-05-09,34.425,26.455,-0.312731353622927,0.32492365030182424,0,0,0,0,1,0,0,0,0,0,0
1966-05-11,48.888,156.275,-0.3238208023011797,0.8061302706376628,0,0,0,0,1,0,0,0,0,0,0
1966-05-11,48.848,156.288,-0.28734575921293404,-0.687580342010761,0,0,0,0,1,0,0,0,0,0,0
1966-05-11,48.853,156.133,-0.48988971468600967,-0.17259813241902822,0,0,0,0,1,0,0,0,0,0,0
1966-05-14,34.023,138.983,-1.1346795570743498,-0.4278304274304214,0,0,0,0,1,0,0,0,0,0,0
1966-05-15,51.41,-178.291,0.0008701167816594206,0.5674992070954865,0,0,0,0,1,0,0,0,0,0,3
1966-05-16,-6.974,129.352,1.6467418228647552,-0.4278304274304214,0,0,0,0,1,0,0,0,0,0,0
1966-05-17,-44.195,-75.478,-0.5398337715914256,-0.687580342010761,0,0,0,0,1,0,0,0,0,0,4
1966-05-18,24.97,-109.085,-0.5168078356520622,0.07827100303776077,0,0,0,0,1,0,0,0,0,0,4
1966-05-19,53.934,-164.122,-0.07627505359876646,0.32492365030182424,0,0,0,0,1,0,0,0,0,0,3
1966-05-20,13.901,146.481,-0.312731353622927,0.5674992070954865,0,0,0,0,1,0,0,0,0,0,0
1966-05-20,19.374,122.147,0.5021230525639795,-0.9520106862444903,0,0,0,0,1,0,0,0,0,0,0
1966-05-23,30.081,139.992,-0.5168078356520622,-0.4278304274304214,0,0,0,0,1,0,0,0,0,0,0
1966-05-23,13.894,146.41,-0.312731353622927,-0.4278304274304214,0,0,0,0,1,0,0,0,0,0,0
1966-05-25,-6.384,131.044,0.5774005528835094,-0.4278304274304214,0,0,0,0,1,0,0,0,0,0,0
1966-05-25,-21.658,169.814,-0.001780453857957312,-0.4278304274304214,0,0,0,0,1,0,0,0,0,0,0
1966-05-25,-52.772,160.124,-1.1346795570743498,0.5674992070954865,0,0,0,0,1,0,0,0,0,0,0
1966-05-28,24.274,122.631,0.33103707754803124,-0.17259813241902822,0,0,0,0,1,0,0,0,0,0,0
1966-06-01,-23.461,-174.657,-0.7766486867831941,-0.17259813241902822,0,0,0,0,1,0,0,0,0,0,1
1966-06-02,50.993,175.957,-0.48988971468600967,-0.9520106862444903,0,0,0,0,1,0,0,0,0,0,0
1966-06-02,-0.047,123.13,1.3027483733806204,-0.17259813241902822,0,0,0,0,1,0,0,0,0,0,0
1966-06-04,46.418,152.735,0.10128053470049818,0.32492365030182424,0,0,0,0,1,0,0,0,0,0,0
1966-06-06,-14.929,167.839,-0.7766486867831941,-0.687580342010761,0,0,0,0,1,0,0,0,0,0,0
1966-06-06,36.421,71.224,1.7129502267395191,1.723646960117397,0,0,0,0,1,0,0,0,0,0,0
1966-06-06,9.528,126.505,-0.312731353622927,0.32492365030182424,0,0,0,0,1,0,0,0,0,0,0
1966-06-07,-14.828,-75.835,-0.5168078356520622,0.8061302706376628,0,0,0,0,1,0,0,0,0,0,4
1966-06-07,24.328,122.66,-0.001780453857957312,-0.687580342010761,0,0,0,0,1,0,0,0,0,0,0
1966-06-07,11.323,139.593,-0.001780453857957312,2.1617537343386948,0,0,0,0,1,0,0,0,0,0,0
1966-06-09,44.238,147.766,0.917345139941546,-0.4278304274304214,0,0,0,0,1,0,0,0,0,0,0
1966-06-11,51.399,-178.35,-0.001780453857957312,-0.687580342010761,0,0,0,0,1,0,0,0,0,0,3
1966-06-13,-21.242,174.342,-0.312731353622927,0.5674992070954865,0,0,0,0,1,0,0,0,0,0,0
1966-06-13,-12.191,167.132,1.8212707072379963,1.9443351346976394,0,0,0,0,1,0,0,0,0,0,0
1966-06-15,-10.318,161.006,0.23244143368315362,2.7953263836318336,0,0,0,0,1,0,0,0,0,0,0
1966-06-15,-10.061,161.149,0.23244143368315362,2.1617537343386948,0,0,0,0,1,0,0,0,0,0,0
1966-06-15,-10.033,160.937,0.23244143368315362,0.07827100303776077,0,0,0,0,1,0,0,0,0,0,0
1966-06-15,-10.172,160.85,0.23244143368315362,-0.4278304274304214,0,0,0,0,1,0,0,0,0,0,0
1966-06-21,-11.022,165.171,-0.14466252700223597,-0.17259813241902822,0,0,0,0,1,0,0,0,0,0,0
1966-06-21,50.164,157.767,0.24277158946038221,-0.9520106862444903,0,0,0,0,1,0,0,0,0,0,0
1966-06-22,-7.24,124.583,2.5730169333917168,2.587159956444221,0,0,0,0,1,0,0,0,0,0,0
1966-06-23,43.726,140.19,1.7535436917158496,-0.687580342010761,0,0,0,0,1,0,0,0,0,0,0
1966-06-27,29.504,80.845,-0.2802149044554555,0.32492365030182424,0,0,0,0,1,0,0,0,0,0,0
1966-06-27,29.543,80.915,-0.312731353622927,-0.4278304274304214,0,0,0,0,1,0,0,0,0,0,0
1966-06-27,29.706,80.935,-0.312731353622927,1.0409430729240485,0,0,0,0,1,0,0,0,0,0,0
1966-06-27,-38.36,177.139,1.1162578505574465,-0.687580342010761,0,0,0,0,1,0,0,0,0,0,0
1966-06-29,-13.794,166.644,0.23244143368315362,0.32492365030182424,0,0,0,0,1,0,0,0,0,0,0
1966-07-01,24.739,122.414,1.095439377771779,1.2720578817289052,0,0,0,0,1,0,0,0,0,0,0
1966-07-04,51.745,176.296,-0.14466252700223597,-0.17259813241902822,0,0,0,0,1,0,0,0,0,0,0
1966-07-04,51.826,179.778,-0.7766486867831941,2.1617537343386948,0,0,0,0,1,0,0,0,0,0,0
1966-07-05,51.867,-179.88,-0.7766486867831941,-0.17259813241902822,0,0,0,0,1,0,0,0,0,0,3
1966-07-10,24.303,125.186,0.014013791735926682,0.5674992070954865,0,0,0,0,1,0,0,0,0,0,0
1966-07-11,-19.474,-173.254,-0.312731353622927,0.32492365030182424,0,0,0,0,1,0,0,0,0,0,1
1966-07-12,44.707,37.272,0.10603442561498054,-0.4278304274304214,0,0,0,0,1,0,0,0,0,0,0
1966-07-19,56.241,164.754,-0.7766486867831941,1.2720578817289052,0,0,0,0,1,0,0,0,0,0,0
1966-07-19,51.748,-173.478,-0.15395462716094216,-0.687580342010761,0,0,0,0,1,0,0,0,0,0,3
